# Dictionary to normalize a license to a URI.	
# http:// and https:// protocols are ignored by the comparison, they are provided in this file as reference only.	
#	
# License URIs chosen via https://creativecommons.org/ns	
	
# CC Zero 1.0 licenses	
http://creativecommons.org/share-your-work/public-domain/cc0/	http://creativecommons.org/publicdomain/zero/1.0/
CC0_1_0	http://creativecommons.org/publicdomain/zero/1.0/
CC0 1.0	http://creativecommons.org/publicdomain/zero/1.0/
CC0	http://creativecommons.org/publicdomain/zero/1.0/
cc-zero	http://creativecommons.org/publicdomain/zero/1.0/
CC0 1.0 (Public-domain)	http://creativecommons.org/publicdomain/zero/1.0/
This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode	http://creativecommons.org/publicdomain/zero/1.0/
	
# CC Public Domain Mark	
http://creativecommons.org/publicdomain/mark/1.0/	http://creativecommons.org/publicdomain/mark/1.0/
	
# TO BE REVIEWED	
#public domain	http://creativecommons.org/publicdomain/zero/1.0/
#http://en.wikipedia.org/wiki/Public_domain	http://creativecommons.org/publicdomain/zero/1.0/
	
# CC 1.0 licenses	
http://creativecommons.org/licenses/by/1.0/legalcode	http://creativecommons.org/licenses/by/1.0/
http://creativecommons.org/licenses/by-sa/1.0/legalcode	http://creativecommons.org/licenses/by-sa/1.0/
http://creativecommons.org/licenses/by-nc/1.0/legalcode	http://creativecommons.org/licenses/by-nc/1.0/
http://creativecommons.org/licenses/by-nc-sa/1.0/legalcode	http://creativecommons.org/licenses/by-nc-sa/1.0/
http://creativecommons.org/licenses/by-nd/1.0/legalcode	http://creativecommons.org/licenses/by-nd/1.0/
http://creativecommons.org/licenses/by-nc-nd/1.0/legalcode	http://creativecommons.org/licenses/by-nc-nd/1.0/
	
# CC 2.0 licenses	
http://creativecommons.org/licenses/by/2.0/legalcode	http://creativecommons.org/licenses/by/2.0/
http://creativecommons.org/licenses/by-sa/2.0/legalcode	http://creativecommons.org/licenses/by-sa/2.0/
http://creativecommons.org/licenses/by-nc/2.0/legalcode	http://creativecommons.org/licenses/by-nc/2.0/
http://creativecommons.org/licenses/by-nc-sa/2.0/legalcode	http://creativecommons.org/licenses/by-nc-sa/2.0/
BY-NC-SA 2.0	http://creativecommons.org/licenses/by-nc-sa/2.0/
